0,403,430,1554.59
0,404,430,1553.65
0,403,430,1558.5
0,405,430,1515.59
0,406,430,1476.93
0,409,430,1514.14
0,405,430,1499.32
0,402,430,1560.32
0,407,430,1523
0,406,430,1554.83
0,409,430,1548.78
0,404,430,1518.94
0,403,430,1521.59
0,409,430,1527.49
0,407,430,1534.81
0,406,430,1526.01
0,404,430,1509.29
0,406,430,1509.65
0,406,430,1513.71
0,401,430,1514.67
1,91,91,191.787
1,91,91,338.918
0,90,91,346.627
1,91,91,175.213
1,91,91,191.859
1,91,91,97.283
0,90,91,352.731
1,91,91,337.543
1,91,91,335.184
1,91,91,143.183
0,90,91,353.47
1,91,91,172.251
1,91,91,348.619
1,91,91,246.718
0,90,91,355.489
0,90,91,350.542
1,91,91,267.78
1,91,91,270.821
1,91,91,146.984
0,90,91,353.235
0,794,860,3645.15
0,796,860,3743.82
0,792,860,3768.01
0,795,860,3700.36
0,792,860,3730.47
0,790,860,3770.43
0,790,860,3771.76
0,790,860,3702.54
0,790,860,3745.16
0,790,860,3736.68
0,787,860,3762.86
0,797,860,3747.96
0,787,860,3807.49
0,796,860,3672.46
0,789,860,3748.59
0,793,860,3682.41
0,806,860,3706.42
0,790,860,3750.86
0,795,860,3688.84
0,791,860,3710.83
0,211,218,771.449
0,212,218,783.096
0,208,218,813.119
0,210,218,786.745
0,209,218,791.693
0,210,218,789.673
0,209,218,787.4
0,209,218,781.949
0,210,218,782.109
0,212,218,793.04
0,212,218,782.993
0,208,218,779.647
0,213,218,779.581
0,210,218,781.314
0,211,218,780.289
0,211,218,796.048
0,212,218,794.973
0,208,218,785.258
0,211,218,799.909
0,213,218,777.426
